time,temperature_2m_max,temperature_2m_min,precipitation_sum,weathercode
2023-10-30,29.0,23.9,10.6,63
2023-10-31,29.2,24.2,9.2,63
2023-11-01,29.6,24.0,10.4,63
2023-11-02,29.6,23.8,11.5,65
2023-11-03,29.6,23.7,12.0,63
2023-11-04,27.2,23.8,22.5,63
2023-11-05,28.4,23.7,21.5,65
2023-11-06,30.0,23.9,5.9,63
2023-11-07,29.3,23.7,5.3,61
2023-11-08,29.4,24.3,49.0,65
2023-11-09,29.5,24.2,15.0,63
2023-11-10,29.7,24.2,5.2,61
2023-11-11,30.2,24.2,1.2,53
2023-11-12,30.0,24.8,0.1,51
2023-11-13,30.5,23.7,0.0,3
2023-11-14,29.1,24.6,1.0,53
2023-11-15,29.7,23.9,2.2,55
2023-11-16,30.1,23.9,1.9,53
2023-11-17,30.2,24.5,2.2,53
2023-11-18,29.0,24.8,9.2,63
2023-11-19,29.4,24.4,0.2,51
2023-11-20,29.6,24.2,0.1,51
2023-11-21,30.6,24.8,3.6,63
2023-11-22,29.4,24.5,34.9,65
2023-11-23,27.1,24.0,35.0,65
2023-11-24,30.6,24.4,12.6,65
2023-11-25,29.8,24.2,2.8,61
2023-11-26,30.3,23.9,0.0,3
2023-11-27,30.4,25.0,0.0,3
2023-11-28,30.5,25.0,2.5,61
2023-11-29,30.3,24.0,0.3,51
2023-11-30,30.5,24.3,1.4,53
2023-12-01,29.7,24.9,10.9,63
2023-12-02,29.4,24.3,0.0,3
2023-12-03,29.3,24.0,1.1,53
2023-12-04,29.4,24.6,1.1,51
2023-12-05,30.3,24.7,2.0,53
2023-12-06,30.2,24.4,0.5,51
2023-12-07,30.1,24.7,0.0,3
2023-12-08,31.3,25.0,3.4,61
2023-12-09,29.1,24.4,2.8,53
2023-12-10,30.6,24.6,8.8,63
2023-12-11,29.1,24.2,0.0,3
2023-12-12,29.5,25.0,8.3,63
2023-12-13,30.9,23.9,0.0,3
2023-12-14,30.5,24.0,0.0,3
2023-12-15,30.4,23.6,0.0,3
2023-12-16,30.0,24.3,1.3,53
2023-12-17,27.4,24.4,11.1,61
2023-12-18,26.7,24.5,19.8,63
2023-12-19,30.5,24.3,0.0,3
2023-12-20,31.4,24.8,0.0,3
2023-12-21,30.4,24.5,0.1,51
2023-12-22,30.8,24.5,0.0,3
2023-12-23,31.5,24.0,0.0,3
2023-12-24,32.1,22.1,0.0,3
2023-12-25,31.3,24.4,0.0,3
2023-12-26,31.4,24.3,0.0,3
2023-12-27,32.1,22.3,0.0,3
2023-12-28,32.5,24.3,0.1,51
2023-12-29,32.7,24.5,0.1,51
2023-12-30,33.1,24.4,0.2,51
2023-12-31,33.2,25.1,0.0,3
2024-01-01,31.3,24.8,0.1,51
2024-01-02,31.7,24.7,0.2,51
2024-01-03,30.7,24.8,18.9,65
2024-01-04,30.6,24.1,35.4,65
2024-01-05,28.3,24.6,36.3,63
2024-01-06,29.6,23.7,26.6,63
2024-01-07,29.8,23.9,1.7,53
2024-01-08,29.6,24.4,8.9,63
2024-01-09,28.0,24.0,33.9,65
2024-01-10,29.6,24.4,5.6,61
2024-01-11,31.5,23.8,0.0,3
2024-01-12,31.6,24.2,0.0,3
2024-01-13,30.3,23.7,0.0,3
2024-01-14,30.5,23.8,0.0,3
2024-01-15,30.0,23.1,0.0,3
2024-01-16,29.2,23.7,4.2,61
2024-01-17,29.0,24.0,2.8,55
2024-01-18,30.2,23.8,2.4,61
2024-01-19,29.8,24.5,2.0,55
2024-01-20,29.4,23.4,14.3,65
2024-01-21,31.9,24.0,3.2,63
2024-01-22,31.0,23.9,3.4,63
2024-01-23,30.7,24.5,1.6,55
2024-01-24,28.9,24.6,45.8,65
2024-01-25,30.8,23.8,0.2,51
2024-01-26,32.7,23.7,0.0,3
2024-01-27,33.3,23.6,0.0,3
2024-01-28,31.2,23.4,0.0,3
2024-01-29,31.4,23.9,0.0,3
2024-01-30,32.2,23.5,0.0,3
2024-01-31,31.8,24.3,0.0,3
2024-02-01,32.9,24.4,1.0,53
2024-02-02,31.8,24.3,0.4,51
2024-02-03,30.8,24.6,1.8,53
2024-02-04,32.2,24.9,0.0,3
2024-02-05,33.5,24.8,0.0,3
2024-02-06,33.4,23.4,0.0,3
2024-02-07,32.3,23.8,0.0,3
2024-02-08,32.6,23.8,0.0,3
2024-02-09,32.5,24.0,0.3,51
2024-02-10,34.0,24.2,0.0,3
2024-02-11,33.4,24.8,0.0,3
2024-02-12,32.4,24.5,0.0,3
2024-02-13,33.1,23.9,0.2,51
2024-02-14,33.2,25.7,0.0,3
2024-02-15,32.7,25.1,0.2,51
2024-02-16,34.9,25.0,0.0,3
2024-02-17,33.9,24.8,0.3,51
2024-02-18,31.9,23.7,5.5,63
2024-02-19,34.6,25.0,0.0,3
2024-02-20,33.6,25.6,0.1,51
2024-02-21,31.0,24.6,11.3,63
2024-02-22,31.8,25.0,1.4,61
2024-02-23,32.1,25.6,0.3,51
2024-02-24,31.2,23.5,4.9,63
2024-02-25,33.1,26.5,0.0,2
2024-02-26,33.1,25.6,0.6,53
2024-02-27,35.1,25.4,0.0,3
2024-02-28,33.2,25.5,0.0,3
2024-02-29,33.5,25.5,0.0,3
2024-03-01,33.3,25.6,0.1,51
2024-03-02,32.8,25.9,0.0,3
2024-03-03,31.7,25.7,2.3,61
2024-03-04,31.4,24.5,1.4,53
2024-03-05,33.2,25.7,0.7,53
2024-03-06,32.7,25.5,1.9,55
2024-03-07,32.6,26.1,0.0,3
2024-03-08,32.4,25.2,0.0,2
2024-03-09,32.6,25.4,1.0,53
2024-03-10,32.9,25.3,0.1,51
2024-03-11,31.3,25.0,11.2,63
2024-03-12,32.6,24.9,0.0,3
2024-03-13,31.1,26.4,1.8,53
2024-03-14,32.0,25.8,0.6,51
2024-03-15,31.8,25.0,3.8,55
2024-03-16,31.7,24.3,2.4,61
2024-03-17,32.2,25.5,2.3,55
2024-03-18,31.8,24.6,2.0,61
2024-03-19,32.6,24.5,0.9,51
2024-03-20,32.4,25.2,1.1,53
2024-03-21,33.2,25.3,0.0,1
2024-03-22,32.6,25.3,6.5,61
2024-03-23,32.4,25.0,3.0,55
2024-03-24,32.1,24.8,3.7,61
2024-03-25,32.1,24.3,4.4,61
2024-03-26,32.3,25.0,1.3,53
2024-03-27,32.5,25.7,1.0,53
2024-03-28,31.9,25.6,5.8,63
2024-03-29,30.0,23.4,23.6,65
2024-03-30,32.5,26.2,0.8,51
2024-03-31,31.6,25.8,0.5,51
2024-04-01,32.6,26.2,1.3,53
2024-04-02,31.9,25.0,19.4,63
2024-04-03,31.0,25.2,11.2,65
2024-04-04,32.0,25.5,31.1,65
2024-04-05,31.0,24.3,4.6,63
2024-04-06,33.5,26.8,0.0,3
2024-04-07,32.3,25.7,9.7,63
2024-04-08,33.2,25.1,24.9,65
2024-04-09,32.4,25.8,1.9,55
2024-04-10,32.8,26.5,0.9,53
2024-04-11,32.5,26.1,18.4,65
2024-04-12,32.7,25.4,16.0,65
2024-04-13,32.0,25.7,9.6,63
2024-04-14,32.2,25.2,3.7,61
2024-04-15,34.2,26.0,0.0,3
2024-04-16,32.5,25.2,2.6,55
2024-04-17,31.7,26.0,0.8,51
2024-04-18,32.4,26.5,2.8,53
2024-04-19,31.6,26.2,4.7,61
2024-04-20,33.0,26.3,4.2,61
2024-04-21,33.1,25.0,18.3,65
2024-04-22,32.2,25.5,5.4,63
2024-04-23,33.5,25.9,1.6,61
2024-04-24,32.0,25.9,0.6,53
2024-04-25,33.1,26.4,3.1,63
2024-04-26,33.8,25.9,16.7,65
2024-04-27,33.7,26.0,1.8,61
2024-04-28,32.7,26.1,3.3,61
2024-04-29,33.5,26.1,1.7,55
2024-04-30,32.5,24.9,13.8,63
2024-05-01,32.8,26.0,1.2,51
2024-05-02,34.1,26.4,1.7,53
2024-05-03,33.6,25.7,10.2,63
2024-05-04,33.0,25.8,5.2,63
2024-05-05,32.6,25.5,13.5,65
2024-05-06,34.2,28.6,0.3,51
2024-05-07,34.6,27.6,0.1,51
2024-05-08,33.7,26.0,27.5,65
2024-05-09,33.1,25.7,7.9,63
2024-05-10,31.1,25.0,9.9,63
2024-05-11,31.8,27.3,42.0,65
2024-05-12,31.4,26.0,35.7,65
2024-05-13,30.7,26.2,0.9,51
2024-05-14,29.9,26.4,9.5,63
2024-05-15,32.1,25.8,27.8,65
2024-05-16,30.5,25.9,13.8,63
2024-05-17,29.7,24.8,56.7,65
2024-05-18,29.1,25.3,15.6,63
2024-05-19,29.4,24.6,25.7,63
2024-05-20,26.8,24.8,69.2,65
2024-05-21,29.1,25.3,34.2,65
2024-05-22,27.3,25.3,152.2,65
2024-05-23,28.0,25.4,146.7,65
2024-05-24,27.7,25.4,62.7,65
2024-05-25,28.8,24.0,66.9,65
2024-05-26,29.7,24.2,27.0,63
2024-05-27,28.5,24.6,56.7,65
2024-05-28,26.6,25.0,171.9,65
2024-05-29,28.2,25.4,28.3,63
2024-05-30,28.3,24.2,87.4,65
2024-05-31,29.6,25.3,38.8,65
2024-06-01,29.8,24.8,10.1,63
2024-06-02,28.0,25.3,33.2,63
2024-06-03,29.0,23.9,33.6,65
2024-06-04,29.1,25.0,13.0,63
2024-06-05,28.5,24.7,36.2,63
2024-06-06,27.5,25.1,37.4,65
2024-06-07,27.5,25.1,15.2,63
2024-06-08,27.5,24.5,37.9,63
2024-06-09,28.5,24.7,12.6,63
2024-06-10,28.7,24.5,10.6,63
2024-06-11,28.7,24.7,13.6,65
2024-06-12,26.9,24.7,8.9,61
2024-06-13,28.4,24.5,9.4,63
2024-06-14,29.0,24.9,2.0,51
2024-06-15,29.6,24.1,1.2,53
2024-06-16,29.5,25.1,5.7,63
2024-06-17,28.7,25.4,24.6,63
2024-06-18,28.2,24.4,29.2,65
2024-06-19,27.8,24.2,26.8,63
2024-06-20,27.3,23.8,34.6,63
2024-06-21,26.2,23.6,29.4,63
2024-06-22,27.0,24.2,32.1,63
2024-06-23,27.0,24.5,50.8,65
2024-06-24,27.1,24.6,43.7,65
2024-06-25,26.8,24.4,53.2,63
2024-06-26,26.6,24.6,47.0,63
2024-06-27,26.9,23.8,26.7,63
2024-06-28,28.8,24.0,6.4,55
2024-06-29,28.9,24.5,4.9,55
2024-06-30,28.0,24.5,18.0,63
2024-07-01,27.6,25.1,13.3,61
2024-07-02,28.7,25.0,3.1,53
2024-07-03,28.9,24.7,9.3,63
2024-07-04,29.1,24.0,14.4,63
2024-07-05,27.6,24.5,5.9,61
2024-07-06,27.9,24.5,5.8,63
2024-07-07,28.5,24.9,5.4,61
2024-07-08,26.3,24.1,25.7,63
2024-07-09,28.1,23.7,5.5,61
2024-07-10,28.7,23.7,35.4,65
2024-07-11,28.8,24.0,0.6,53
2024-07-12,27.2,25.0,23.7,63
2024-07-13,26.6,24.6,33.3,63
2024-07-14,27.9,24.1,14.7,63
2024-07-15,26.8,24.2,39.3,63
2024-07-16,27.6,24.2,35.4,65
2024-07-17,26.5,24.7,25.5,63
2024-07-18,26.4,24.6,27.2,63
2024-07-19,27.0,23.9,6.7,55
2024-07-20,29.1,24.4,8.6,55
2024-07-21,29.5,25.1,4.0,53
2024-07-22,28.2,25.0,3.6,53
2024-07-23,28.6,24.9,3.5,53
2024-07-24,28.9,24.4,2.5,53
2024-07-25,28.1,24.2,12.4,63
2024-07-26,28.4,24.6,11.8,61
2024-07-27,28.2,24.8,7.0,55
2024-07-28,28.1,23.9,15.6,63
2024-07-29,26.4,23.7,44.2,63
2024-07-30,26.7,24.2,33.6,63
2024-07-31,26.3,24.3,22.0,63
2024-08-01,27.4,24.1,5.9,61
2024-08-02,27.8,23.8,4.9,61
2024-08-03,29.0,24.4,4.1,61
2024-08-04,28.4,24.5,8.8,61
2024-08-05,28.4,24.5,8.1,63
2024-08-06,28.4,24.0,7.9,63
2024-08-07,27.5,24.8,2.4,51
2024-08-08,27.1,24.6,16.5,63
2024-08-09,28.7,24.2,1.3,53
2024-08-10,27.8,24.5,11.4,63
2024-08-11,29.0,25.4,3.5,53
2024-08-12,29.0,25.5,32.2,63
2024-08-13,28.7,24.6,16.7,63
2024-08-14,29.0,24.4,8.3,63
2024-08-15,29.0,25.0,1.6,51
2024-08-16,28.3,25.3,10.5,63
2024-08-17,28.3,25.3,5.0,53
2024-08-18,28.3,24.9,0.8,51
2024-08-19,28.8,25.3,10.4,61
2024-08-20,29.3,24.9,14.1,63
2024-08-21,29.3,24.3,11.7,63
2024-08-22,29.0,24.4,2.6,53
2024-08-23,28.9,24.3,1.6,51
2024-08-24,27.9,25.0,7.1,63
2024-08-25,29.2,24.8,5.4,53
2024-08-26,29.0,24.6,6.3,53
2024-08-27,27.9,24.3,7.6,61
2024-08-28,27.4,24.5,4.0,53
2024-08-29,26.4,24.1,12.7,61
2024-08-30,28.0,23.7,26.3,63
2024-08-31,27.0,24.0,7.5,55
2024-09-01,27.2,24.6,13.7,61
2024-09-02,28.3,24.3,7.4,53
2024-09-03,26.8,23.9,12.1,63
2024-09-04,27.5,24.5,5.1,55
2024-09-05,28.7,25.0,3.5,53
2024-09-06,28.5,23.9,2.8,51
2024-09-07,28.8,25.1,4.5,53
2024-09-08,27.8,24.5,10.6,63
2024-09-09,26.9,24.8,22.6,63
2024-09-10,28.4,24.2,9.9,55
2024-09-11,26.8,23.9,10.3,55
2024-09-12,28.1,24.0,1.3,51
2024-09-13,28.8,24.6,1.7,53
2024-09-14,28.6,24.8,8.5,63
2024-09-15,28.8,25.0,4.6,61
2024-09-16,29.2,25.2,1.2,51
2024-09-17,29.1,24.9,3.0,53
2024-09-18,29.1,24.5,2.3,53
2024-09-19,28.6,24.4,1.3,51
2024-09-20,28.7,23.6,1.9,53
2024-09-21,28.6,24.1,2.1,51
2024-09-22,28.3,24.5,5.9,61
2024-09-23,28.1,24.6,25.7,65
2024-09-24,28.9,24.5,4.6,55
2024-09-25,29.0,24.5,4.7,53
2024-09-26,29.1,24.2,1.7,53
2024-09-27,29.1,24.9,3.6,55
2024-09-28,29.2,25.2,0.4,51
2024-09-29,30.7,24.6,17.1,63
2024-09-30,30.5,23.9,10.7,65
2024-10-01,29.9,24.2,1.4,53
2024-10-02,30.0,25.4,3.6,61
2024-10-03,29.4,25.3,4.1,55
2024-10-04,29.6,25.1,6.8,61
2024-10-05,28.0,23.7,1.0,51
2024-10-06,29.2,25.1,15.9,63
2024-10-07,28.8,24.1,23.4,63
2024-10-08,29.1,24.3,2.3,53
2024-10-09,27.7,24.4,28.9,63
2024-10-10,27.6,23.9,8.8,61
2024-10-11,27.9,24.2,15.2,63
2024-10-12,28.8,24.2,30.0,65
2024-10-13,28.7,24.3,2.9,55
2024-10-14,28.5,24.0,23.8,63
2024-10-15,26.9,23.3,21.7,63
2024-10-16,27.2,24.2,10.4,61
2024-10-17,28.2,24.4,3.5,53
2024-10-18,28.9,23.8,1.5,51
2024-10-19,28.8,24.3,2.5,53
2024-10-20,29.7,24.4,0.4,51
2024-10-21,28.6,24.3,20.9,65
2024-10-22,29.7,24.9,1.1,53
2024-10-23,29.4,23.7,13.8,63
2024-10-24,28.4,23.2,20.7,63
2024-10-25,27.0,23.8,29.6,63
2024-10-26,28.9,23.1,13.6,63
2024-10-27,28.5,23.5,2.0,53
2024-10-28,28.9,24.1,1.3,53
2024-10-29,29.5,23.5,0.6,51
2024-10-30,29.3,24.5,0.5,51
2024-10-31,29.8,24.7,1.2,53
2024-11-01,29.4,24.0,3.9,61
2024-11-02,29.2,24.1,29.9,63
2024-11-03,29.9,23.3,11.7,63
2024-11-04,28.7,23.1,8.0,61
2024-11-05,28.5,22.9,0.6,51
2024-11-06,28.6,23.6,1.2,55
2024-11-07,29.2,23.9,1.3,53
2024-11-08,28.7,24.0,11.3,63
2024-11-09,29.2,24.0,0.5,51
2024-11-10,29.2,23.6,1.4,53
2024-11-11,29.2,24.1,1.6,53
2024-11-12,29.6,23.9,0.8,53
2024-11-13,31.2,24.2,1.5,61
2024-11-14,30.5,24.6,16.3,63
2024-11-15,30.2,24.3,14.2,65
2024-11-16,29.9,24.3,12.5,65
2024-11-17,30.7,24.5,2.2,61
2024-11-18,30.0,24.7,0.0,3
2024-11-19,32.6,24.5,0.4,51
2024-11-20,28.0,24.2,7.2,63
2024-11-21,31.6,24.4,0.2,51
2024-11-22,32.0,25.0,0.4,51
2024-11-23,31.3,24.7,0.3,51
2024-11-24,31.5,24.6,0.8,53
2024-11-25,32.7,25.4,1.9,61
2024-11-26,28.9,24.5,14.7,63
2024-11-27,29.4,24.3,1.8,53
2024-11-28,30.2,24.3,0.1,51
2024-11-29,31.0,25.1,0.2,51
2024-11-30,30.1,25.3,2.3,53
2024-12-01,29.1,24.8,11.0,61
2024-12-02,27.4,24.2,33.3,63
2024-12-03,28.9,23.8,4.8,55
2024-12-04,29.1,24.9,1.9,53
2024-12-05,30.0,24.0,3.1,55
2024-12-06,30.2,23.9,0.2,51
2024-12-07,29.8,24.4,2.7,61
2024-12-08,30.3,24.2,1.2,53
2024-12-09,30.6,23.9,0.3,51
2024-12-10,29.8,24.1,4.8,61
2024-12-11,31.2,24.0,0.0,3
2024-12-12,27.2,24.8,35.6,63
2024-12-13,28.1,24.8,23.1,63
2024-12-14,28.6,24.2,3.7,61
2024-12-15,30.1,23.1,0.0,3
2024-12-16,30.6,23.0,0.0,3
2024-12-17,30.3,24.6,0.0,3
2024-12-18,30.0,23.4,0.0,3
2024-12-19,30.7,23.5,0.1,51
2024-12-20,30.6,24.4,0.5,51
2024-12-21,30.6,24.5,0.4,51
2024-12-22,30.5,24.6,2.4,53
2024-12-23,30.7,23.9,0.4,51
2024-12-24,30.4,23.1,0.0,2
2024-12-25,30.3,23.1,0.1,51
2024-12-26,30.0,23.8,0.3,51
2024-12-27,30.2,24.4,1.9,51
2024-12-28,31.0,24.7,0.0,3
2024-12-29,31.3,24.6,0.1,51
2024-12-30,32.5,24.3,0.5,51
2024-12-31,33.0,25.7,0.3,51
2025-01-01,34.1,24.3,0.0,3
2025-01-02,31.9,23.7,0.0,3
2025-01-03,34.2,22.7,0.0,3
2025-01-04,32.4,23.3,0.0,3
2025-01-05,33.0,22.5,0.0,3
2025-01-06,32.6,22.9,0.0,2
2025-01-07,31.3,22.9,0.0,0
2025-01-08,31.4,23.7,0.4,51
2025-01-09,33.1,24.4,0.0,3
2025-01-10,33.1,24.4,0.0,3
2025-01-11,31.8,25.7,0.6,53
2025-01-12,33.1,25.4,0.4,51
2025-01-13,32.4,25.5,2.4,61
2025-01-14,30.4,25.2,1.0,51
2025-01-15,31.0,25.2,1.4,53
2025-01-16,31.5,24.5,0.0,3
2025-01-17,33.1,24.4,0.0,3
2025-01-18,33.2,23.3,0.0,3
2025-01-19,28.5,25.2,2.5,53
2025-01-20,31.1,24.9,0.0,3
2025-01-21,32.7,24.3,0.0,3
2025-01-22,32.6,23.7,0.0,3
2025-01-23,33.4,25.7,0.8,51
2025-01-24,32.8,24.5,0.0,3
2025-01-25,33.8,24.8,0.0,3
2025-01-26,32.6,25.7,0.0,3
2025-01-27,33.0,23.6,0.0,3
2025-01-28,31.5,23.6,0.0,3
2025-01-29,32.8,25.1,0.0,3
2025-01-30,32.8,25.1,0.0,3
2025-01-31,32.5,25.2,2.6,61
2025-02-01,30.9,24.1,2.1,55
2025-02-02,31.6,23.9,2.0,53
2025-02-03,30.6,25.0,1.1,53
2025-02-04,34.1,24.7,0.0,3
2025-02-05,33.0,24.1,0.0,2
2025-02-06,32.2,24.2,0.0,0
2025-02-07,33.4,24.5,0.0,3
2025-02-08,33.0,23.5,0.0,3
2025-02-09,34.2,24.1,0.0,3
2025-02-10,32.4,24.4,0.0,3
2025-02-11,32.2,24.6,0.0,3
2025-02-12,32.3,24.0,0.0,3
2025-02-13,31.7,24.5,0.0,3
2025-02-14,31.6,24.1,0.0,3
2025-02-15,32.3,24.6,0.0,3
2025-02-16,32.0,25.3,0.2,51
2025-02-17,31.4,25.0,0.2,51
2025-02-18,31.2,25.1,0.0,3
2025-02-19,31.8,24.6,0.1,51
2025-02-20,32.3,25.6,0.3,51
2025-02-21,32.2,25.6,0.0,1
2025-02-22,31.1,25.8,1.0,51
2025-02-23,32.3,25.2,1.0,53
2025-02-24,32.8,25.2,0.0,3
2025-02-25,33.1,24.4,2.6,61
2025-02-26,34.7,26.0,0.0,3
2025-02-27,34.0,26.7,0.3,51
2025-02-28,34.9,25.7,0.7,53
2025-03-01,32.7,26.2,3.2,55
2025-03-02,33.7,26.3,4.9,61
2025-03-03,33.6,25.3,0.1,51
2025-03-04,32.1,26.3,0.7,51
2025-03-05,32.2,26.0,0.7,53
2025-03-06,32.4,25.3,0.2,51
2025-03-07,33.1,25.8,5.5,63
2025-03-08,30.5,25.2,1.2,51
2025-03-09,32.2,25.5,1.8,53
2025-03-10,34.2,25.6,0.4,51
2025-03-11,34.9,25.7,0.2,51
2025-03-12,33.4,26.0,10.4,63
2025-03-13,31.7,24.6,0.0,3
2025-03-14,32.0,25.6,0.3,51
2025-03-15,33.1,25.7,3.2,61
2025-03-16,31.9,25.4,20.9,65
2025-03-17,30.3,23.7,13.2,63
2025-03-18,31.5,25.3,11.5,63
2025-03-19,31.4,24.3,1.8,61
2025-03-20,32.2,25.5,0.5,51
2025-03-21,31.8,26.3,5.0,63
2025-03-22,31.0,25.3,2.1,53
2025-03-23,31.7,25.1,3.0,61
2025-03-24,32.5,25.6,0.8,53
2025-03-25,31.7,25.4,9.1,63
2025-03-26,31.7,25.1,2.3,61
2025-03-27,31.7,25.0,0.0,3
2025-03-28,33.4,24.7,3.4,63
2025-03-29,32.0,24.5,0.3,51
2025-03-30,32.0,26.6,0.4,51
2025-03-31,32.6,26.0,1.6,53
2025-04-01,33.1,24.9,1.4,53
2025-04-02,31.5,25.3,8.8,63
2025-04-03,32.0,25.2,2.4,55
2025-04-04,32.9,25.2,3.6,61
2025-04-05,30.6,24.5,8.3,63
2025-04-06,30.8,25.0,18.5,65
2025-04-07,31.1,25.7,1.3,53
2025-04-08,31.7,25.5,0.6,53
2025-04-09,31.3,23.6,9.8,63
2025-04-10,30.2,24.9,0.9,53
2025-04-11,30.6,25.2,6.7,63
2025-04-12,29.9,24.7,3.4,61
2025-04-13,29.8,24.6,10.1,63
2025-04-14,31.1,25.5,0.2,51
2025-04-15,31.9,23.1,9.7,63
2025-04-16,32.1,25.0,1.4,61
2025-04-17,31.3,24.8,3.7,61
2025-04-18,32.5,26.2,1.7,55
2025-04-19,32.0,25.8,2.8,61
2025-04-20,33.8,26.5,2.3,55
2025-04-21,33.1,26.4,9.6,63
2025-04-22,31.7,25.2,1.0,51
2025-04-23,31.4,25.1,3.1,55
2025-04-24,31.5,25.4,3.6,61
2025-04-25,30.8,24.4,6.8,61
2025-04-26,31.5,25.6,12.3,65
2025-04-27,31.2,24.1,5.1,63
2025-04-28,30.5,24.3,17.0,63
2025-04-29,30.8,25.5,4.9,63
2025-04-30,31.2,25.3,2.2,53
2025-05-01,31.2,25.4,1.0,53
2025-05-02,31.8,25.0,13.6,63
2025-05-03,30.9,25.2,4.8,61
2025-05-04,31.8,24.6,4.5,61
2025-05-05,31.2,26.0,3.3,61
2025-05-06,31.3,25.0,5.4,61
2025-05-07,32.2,25.0,0.7,53
2025-05-08,32.2,25.8,0.0,3
2025-05-09,32.7,26.1,0.0,1
2025-05-10,33.4,26.0,0.0,3
2025-05-11,33.0,26.2,0.3,51
2025-05-12,32.2,26.2,8.7,61
2025-05-13,29.9,25.2,15.5,63
2025-05-14,30.7,25.3,9.1,63
2025-05-15,31.0,26.3,2.2,55
2025-05-16,30.7,26.1,1.8,51
2025-05-17,29.7,25.6,17.3,63
2025-05-18,29.3,24.7,19.3,63
2025-05-19,27.8,24.7,44.1,63
2025-05-20,29.9,25.3,17.4,63
2025-05-21,30.5,25.3,5.5,55
2025-05-22,30.0,25.6,3.7,55
2025-05-23,29.0,25.3,21.8,63
2025-05-24,27.2,24.3,38.8,63
2025-05-25,28.6,24.6,66.0,65
2025-05-26,27.8,25.8,83.4,63
2025-05-27,28.7,24.2,29.4,65
2025-05-28,30.7,26.0,14.0,63
2025-05-29,28.1,25.4,46.7,65
2025-05-30,26.6,25.2,92.4,65
2025-05-31,27.6,23.6,22.1,63
2025-06-01,30.0,24.7,3.7,55
2025-06-02,29.9,24.0,4.6,61
2025-06-03,29.4,24.2,9.6,61
2025-06-04,28.7,23.8,17.1,63
2025-06-05,30.1,25.1,1.1,51
2025-06-06,30.2,24.5,0.9,51
2025-06-07,29.4,24.0,2.8,53
2025-06-08,29.9,24.7,5.2,53
2025-06-09,29.6,23.5,2.9,61
2025-06-10,28.3,25.2,17.2,63
2025-06-11,28.0,23.2,44.4,65
2025-06-12,28.4,24.5,23.1,63
2025-06-13,27.5,25.1,29.6,63
2025-06-14,26.9,24.7,59.5,65
2025-06-15,27.8,24.3,69.2,63
2025-06-16,27.6,24.8,33.8,63
2025-06-17,28.2,24.1,23.5,63
2025-06-18,28.8,23.9,9.4,63
2025-06-19,28.1,24.4,7.5,61
2025-06-20,28.7,24.1,6.2,61
2025-06-21,28.2,24.6,5.5,61
2025-06-22,27.5,23.9,12.6,63
2025-06-23,28.4,23.9,6.5,61
2025-06-24,28.4,24.2,7.6,55
2025-06-25,28.1,23.8,26.7,63
2025-06-26,27.3,24.0,41.1,65
2025-06-27,29.1,24.1,13.8,63
2025-06-28,27.4,23.9,17.0,63
2025-06-29,28.0,23.7,5.6,61
2025-06-30,29.1,24.7,3.8,55
2025-07-01,28.2,24.1,6.4,61
2025-07-02,27.6,24.3,15.2,63
2025-07-03,28.2,24.2,4.4,61
2025-07-04,29.0,23.9,2.9,55
2025-07-05,28.7,24.4,1.8,53
2025-07-06,29.3,23.9,8.3,61
2025-07-07,28.9,23.8,2.2,51
2025-07-08,28.8,24.2,5.8,55
2025-07-09,29.1,24.3,4.4,61
2025-07-10,29.2,24.2,5.1,53
2025-07-11,29.3,24.4,11.3,63
2025-07-12,28.5,23.6,27.0,65
2025-07-13,27.7,24.7,16.1,63
2025-07-14,27.5,24.0,18.0,63
2025-07-15,27.0,24.4,16.5,61
2025-07-16,25.9,24.4,59.1,65
2025-07-17,27.3,23.8,21.0,63
2025-07-18,27.9,23.8,29.0,65
2025-07-19,25.6,24.2,50.8,63
2025-07-20,26.3,23.9,33.7,63
2025-07-21,26.5,23.7,24.2,63
2025-07-22,26.6,23.6,18.7,61
2025-07-23,26.2,23.9,28.9,63
2025-07-24,27.5,24.0,26.0,63
2025-07-25,28.5,24.0,17.7,63
2025-07-26,26.5,23.7,38.9,63
2025-07-27,26.5,23.1,6.7,61
2025-07-28,28.6,23.5,0.8,51
2025-07-29,29.3,24.4,2.2,55
2025-07-30,28.7,24.1,4.4,61
2025-07-31,27.5,23.6,11.5,65
2025-08-01,27.7,24.9,11.6,63
2025-08-02,27.1,24.4,46.7,65
2025-08-03,26.8,24.2,26.6,63
2025-08-04,28.2,23.8,6.3,61
2025-08-05,27.0,24.0,15.0,63
2025-08-06,27.9,23.8,1.6,51
2025-08-07,27.8,24.7,2.7,51
2025-08-08,28.2,24.6,3.6,55
2025-08-09,27.3,24.4,10.7,63
2025-08-10,27.9,23.6,12.9,63
2025-08-11,28.0,23.2,17.6,63
2025-08-12,27.5,23.4,15.0,63
2025-08-13,26.3,23.8,11.2,55
2025-08-14,26.7,23.2,24.7,65
2025-08-15,27.0,23.2,56.2,65
2025-08-16,26.7,23.3,22.5,63
2025-08-17,27.3,23.4,17.4,61
2025-08-18,28.3,23.3,8.3,61
2025-08-19,28.8,23.8,2.7,53
2025-08-20,28.6,24.0,3.5,53
2025-08-21,28.4,24.1,0.1,51
2025-08-22,28.2,24.9,4.3,53
2025-08-23,28.5,25.2,2.6,53
2025-08-24,28.7,24.6,1.9,51
